x,y,z
0.3760297374,-0.6690494488,1.001706276
-1.043796915,-0.04570832265,0.8995262173
0.6855220903,0.07837837323,0.728759677
-0.5632230667,-0.6226146722,0.7626765177
0.2930637306,0.6920427222,1.074875417
0.5760777771,-0.499469193,0.8252804886
-0.9467665368,-0.1877116039,0.8051235758
0.6123774954,0.4400621166,0.7932671463
-0.3136391519,-0.8860531727,0.7862446322
-0.3385351229,1.208633424,0.5484662579
0.6961558056,-0.1649996432,0.7193816215
-0.7314678683,-0.4456118205,0.7452683396
0.4392797761,0.6735192888,0.9459249855
0.4761453687,-0.6511521238,0.9134125888
-1.04368949,-0.07032657936,0.835427639
0.6969985569,0.2327383854,0.7186383847
-0.4635712859,-0.7412513891,0.7368908568
-0.1301997247,1.194519221,0.5645535191
0.6578634214,-0.4000626277,0.7531523301
-0.8899847395,-0.2711583072,0.7489718704
0.5763842207,0.5686297478,0.8250102308
-0.2276652638,-0.9819349212,0.7809281059
-0.4681273721,1.207316664,0.4995062678
0.7370704276,-0.01431728518,0.6832983166
-0.6366887483,-0.5637880466,0.7067719682
0.3709542667,0.733636572,1.006182421
0.5744417656,-0.5958469488,0.8267233152
-1.018130524,-0.1224191414,0.7721367616
0.687296227,0.386950931,0.7271950354
-0.3623470248,-0.8581161418,0.7202316589
-0.2853376352,1.198391743,0.5269648602
0.7265151409,-0.2709179232,0.6926072044
-0.812045338,-0.3755304963,0.6984979441
0.5225869476,0.6763225059,0.8724549661
0.4558065503,-0.7253081058,0.9313497406
-1.098430105,-0.02010877977,0.810476371
0.7576983294,0.148574419,0.6651062172
-0.5320426599,-0.6893907779,0.6770249108
-0.04633102819,1.179985266,0.5368770865
0.6656730246,-0.5044260713,0.7462649075
-0.9675773385,-0.2006240651,0.7119106275
0.6567042306,0.5316124883,0.7541746403
-0.2659271167,-0.9662974457,0.7125694211
-0.4309713178,1.199096283,0.4803717551
0.778032088,-0.1182150202,0.6471735277
-0.7168070037,-0.4959590546,0.6554205376
0.4541189338,0.7555359323,0.9328380785
0.561467805,-0.6840019179,0.8381652729
-1.082990758,-0.06236679252,0.7440144907
0.7565834646,0.3146043171,0.6660894356
-0.4235440909,-0.8156168109,0.6566491761
-0.2131548287,1.185852071,0.5030258571
0.7449123224,-0.3804140429,0.6763824154
-0.894020662,-0.3019582939,0.6568682376
0.6067894198,0.6576957123,0.7981953657
-0.1805367855,-1.059259396,0.7132250294
-0.5580982361,1.196020037,0.4254581538
0.8093620618,0.05030047412,0.619543088
-0.6092619727,-0.626493688,0.621049673
0.05138101941,1.163227363,0.5053076599
0.6617598315,-0.604489866,0.7497160194
-1.041276543,-0.1324155322,0.6798837761
0.7335436268,0.4743024769,0.6864086626
-0.31757894,-0.935467069,0.6457185265
-0.3737239436,1.188719266,0.4597194945
0.8078348534,-0.2293696345,0.6208899591
-0.8008735221,-0.4219854854,0.6088688025
0.5403093538,0.7570678642,0.8568252729
0.5385529449,-0.7607436947,0.85837428
-1.139310153,-0.01000723215,0.7201577122
0.8185793292,0.2257569405,0.6114142222
-0.4952532937,-0.7604407906,0.5962102321
-0.1247097065,1.171068895,0.4759374626
0.7515520936,-0.4895102835,0.6705266877
-0.9747297074,-0.2278367821,0.620291874
0.6896860316,0.6183416227,0.7250874259
-0.2205399375,-1.042147084,0.6437519248
-0.5187338583,1.18789613,0.4074435872
0.8509685334,-0.05857665614,0.5828496291
-0.6927825326,-0.5550632201,0.569403929
0.1594496498,1.144437971,0.4694071559
0.6470599438,-0.696701399,0.7626801017
-1.108763965,-0.06921705074,0.6524895294
0.8050012065,0.3986584254,0.6233890008
-0.3811452675,-0.8907423169,0.5811919297
-0.2983459622,1.17614648,0.4367346143
0.8261974099,-0.3439311395,0.6046957065
-0.886269921,-0.3446793896,0.5672376031
0.6273523516,0.7380713272,0.7800605645
-0.1384613267,-1.129456678,0.6497373493
-1.185378902,0.03254055268,0.6999057026
0.8718982113,0.1233600561,0.5643913881
-0.575371372,-0.6946565676,0.5395098592
-0.02294524479,1.154146591,0.4451058911
0.746907244,-0.5944777466,0.67462306
-1.05169713,-0.1559457659,0.5885655622
0.7692364884,0.559421069,0.6549305174
-0.2734649441,-1.010375028,0.5757286384
-0.4599668742,1.177691088,0.38796937
0.8818003469,-0.1744901157,0.5556585254
-0.7801402484,-0.4776715152,0.5223955342
0.2743261225,1.123848966,0.4288685975
0.6227252565,-0.7778972917,0.7841412787
-1.168001302,-0.01344292879,0.6292326867
0.8694119296,0.3069918,0.5665840825
-0.4549301859,-0.8337011375,0.5197046804
-0.2071514977,1.161396063,0.4107035316
0.8331417251,-0.4581625782,0.5985713962
-0.9704778948,-0.2667935671,0.5305169882
0.7131627898,0.698915052,0.7043828713
-0.1785341863,-1.112748338,0.5790083135
