subdivision,vertices,faces,edges,latitude_warp_factor,longitude_twist_radians,local_query_hops,local_query_pairs,local_query_pair_fraction,local_queries_per_vertex,relative_edge_noise,seed,w2_chord_max_abs_error,query_chord_relative_rmse,triangle_edge_relative_rmse,euler_characteristic,integrated_curvature,total_area,learned_radius,radius_absolute_error,curvature_oracle_weighted_rmse,curvature_smooth_k1_weighted_rmse,nonpositive_angle_defect_fraction,graph_geodesic_relative_error,spherical_reconstruction_rmse,spherical_reconstruction_hausdorff,spherical_reconstruction_chamfer_rms,reconstruction_query_chord_relative_stress,reconstruction_edge_chord_relative_stress,ordinary_mds_rmse,ordinary_mds_hausdorff,topology_uniform_rmse,topology_uniform_hausdorff,mean_disk_rmse,mean_disk_hausdorff,invalid_triangle_fraction,clipped_chord_to_arc_fraction,graph_diameter_calibration_factor,clipped_spherical_pair_fraction
2.0,162.0,320.0,480.0,1.35,0.24,3.0,2730.0,0.20933977455716588,33.7037037037037,0.01,2.0,3.3306690738754696e-16,0.009995013473626135,0.009825472826819023,2.0,12.566370614359165,12.30169841063401,0.9894129851781094,0.010587014821890617,0.5267249735336729,0.5291961988860215,0.05555555555555555,0.008515102366973863,0.011100422178236476,0.01295352661791109,0.011100422178236476,0.014556534038564186,0.016653412891441607,0.3546447163148322,0.38898932585758084,0.13627242453158794,0.18514032758463117,0.6538169431390506,1.0,0.0,0.0,0.996336986949649,0.0
2.0,162.0,320.0,480.0,1.35,0.24,3.0,2730.0,0.20933977455716588,33.7037037037037,0.02,0.0,3.3306690738754696e-16,0.02020166839190023,0.02037351916806892,2.0,12.566370614359155,12.263008325193113,0.9878558579396968,0.012144142060303231,1.1767266293726883,1.173312787117589,0.17901234567901234,0.012532566982561518,0.013682655570939478,0.020497565141445635,0.013682655570939478,0.023102259249578733,0.027216419544633785,0.35051165065805473,0.3884724164575226,0.13627242453158794,0.18514032758463117,0.6538169431390506,1.0,0.0,0.0,1.0032684795381746,7.668123610152595e-05
2.0,162.0,320.0,480.0,1.35,0.24,3.0,2730.0,0.20933977455716588,33.7037037037037,0.02,1.0,3.3306690738754696e-16,0.02034538950161313,0.01932310947818173,2.0,12.566370614359158,12.302358711898727,0.9894395384985191,0.010560461501480933,1.1070176172476998,1.110607685403444,0.16049382716049382,0.012004608983203388,0.01255647458373055,0.01887920688874328,0.01255647458373055,0.023008001890997817,0.025772383369255015,0.35323457885680976,0.3877111935445914,0.13627242453158794,0.18514032758463117,0.6538169431390506,1.0,0.0,0.0,1.005083156870223,0.0
2.0,162.0,320.0,480.0,1.35,0.24,3.0,2730.0,0.20933977455716588,33.7037037037037,0.02,2.0,3.3306690738754696e-16,0.020471391350101092,0.021259632519817214,2.0,12.566370614359155,12.263819609896334,0.9878885342239582,0.01211146577604183,1.0684252420514146,1.0682869890657873,0.16666666666666666,0.012275557469221234,0.013670311170275767,0.018454381181145712,0.013670311170275765,0.023855081987800064,0.026762616772140674,0.3518590165569986,0.39113652208250366,0.13627242453158794,0.18514032758463117,0.6538169431390506,1.0,0.0,0.0,1.0051111729358233,0.0
3.0,642.0,1280.0,1920.0,1.35,0.24,3.0,11370.0,0.05525828509775905,35.42056074766355,0.0,0.0,2.7755575615628914e-16,0.0,0.0,2.0,12.566370614359077,12.499870990585825,0.9973505542593137,0.0026494457406862626,0.0,0.021833356528708294,0.0,0.0026132640040852687,0.0028681665437344976,0.003367455616174552,0.0028681665437344976,0.0032995752491510257,0.0038878726722310062,0.36164533854523057,0.39780944578514976,0.13626649033817803,0.10105964273918734,0.6538253633309115,1.0,0.0,0.0,0.9958829179651503,0.0
3.0,642.0,1280.0,1920.0,1.35,0.24,3.0,11370.0,0.05525828509775905,35.42056074766355,0.0,1.0,2.7755575615628914e-16,0.0,0.0,2.0,12.566370614359077,12.499870990585825,0.9973505542593137,0.0026494457406862626,0.0,0.021833356528708294,0.0,0.0026132640040852687,0.0028681665437344976,0.003367455616174552,0.0028681665437344976,0.0032995752491510257,0.0038878726722310062,0.36164533854523057,0.39780944578514976,0.13626649033817803,0.10105964273918734,0.6538253633309115,1.0,0.0,0.0,0.9958829179651503,0.0
3.0,642.0,1280.0,1920.0,1.35,0.24,3.0,11370.0,0.05525828509775905,35.42056074766355,0.0,2.0,2.7755575615628914e-16,0.0,0.0,2.0,12.566370614359077,12.499870990585825,0.9973505542593137,0.0026494457406862626,0.0,0.021833356528708294,0.0,0.0026132640040852687,0.0028681665437344976,0.003367455616174552,0.0028681665437344976,0.0032995752491510257,0.0038878726722310062,0.36164533854523057,0.39780944578514976,0.13626649033817803,0.10105964273918734,0.6538253633309115,1.0,0.0,0.0,0.9958829179651503,0.0
3.0,642.0,1280.0,1920.0,1.35,0.24,3.0,11370.0,0.05525828509775905,35.42056074766355,0.005,0.0,2.7755575615628914e-16,0.005042964596418308,0.004971657451111044,2.0,12.56637061435909,12.499543740124363,0.9973374987019563,0.0026625012980436846,1.084277065398565,1.0849291630308067,0.19003115264797507,0.003130925166304001,0.0030515749326769995,0.004478099950299881,0.0030515749326769995,0.006055245279197459,0.007497601442614877,0.36218212711629966,0.39775410268333933,0.13626649033817803,0.10105964273918734,0.6538253633309115,1.0,0.0,0.0,0.9987736821925983,0.0
3.0,642.0,1280.0,1920.0,1.35,0.24,3.0,11370.0,0.05525828509775905,35.42056074766355,0.005,1.0,2.7755575615628914e-16,0.005002029334347596,0.004980657950310539,2.0,12.566370614359066,12.497765671310823,0.997266560201764,0.002733439798236037,1.248029991650843,1.249289266874944,0.22429906542056074,0.0030163038633288343,0.003097224643369726,0.004392179615648861,0.003097224643369726,0.006094077189828964,0.007488603565947143,0.3622445564575977,0.39763899649498036,0.13626649033817803,0.10105964273918734,0.6538253633309115,1.0,0.0,0.0,0.9987831633548448,0.0
3.0,642.0,1280.0,1920.0,1.35,0.24,3.0,11370.0,0.05525828509775905,35.42056074766355,0.005,2.0,2.7755575615628914e-16,0.004969155068643264,0.004950244439789228,2.0,12.566370614359098,12.49690657332386,0.9972322834982058,0.002767716501794193,1.173369523436476,1.1730715613608071,0.19158878504672897,0.003088980546692053,0.0031348286723578713,0.005392033492295599,0.0031348286723578713,0.006120530725076078,0.007432000140623145,0.36173642010695245,0.3980660254879497,0.13626649033817803,0.10105964273918734,0.6538253633309115,1.0,0.0,0.0,0.9983130208655789,0.0
