method,rank,head_parameters,decoder_parameters,vae_parameters,teacher_head_parameters,head_compression,teacher_output_rmse,worst_local_length_distortion,p95_local_length_distortion,pass_5_percent,teacher_triplet_agreement,reconstruction_mse,reconstruction_psnr,minimum_teacher_metric_eigenvalue,weighted_svd_next_singular_value,geometry_covariance_multiplier,geometry_trace_weight,seed,teacher_epochs,teacher_train_examples,covariance_sample_count,metric_sample_count,reconstruction_sample_count
value,35,30464,34816,143812,50960,1.6727941176470589,0.00013639530569875527,0.000595722397044196,7.123508888944857e-05,True,1.0,0.03323900737152617,14.783519541871337,2.868070361143945,0.001974463066879891,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,36,31312,35664,144660,50960,1.627491057741441,0.00011953116097422323,0.0005842206437937092,5.401934430057086e-05,True,1.0,0.03323899119872586,14.783521654978857,2.868070361143945,0.0016534296189842685,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,37,32160,36512,145508,50960,1.5845771144278606,0.00010640259778488431,0.0005034181194015774,3.7366201650923486e-05,True,1.0,0.03323899277523695,14.783521448994852,2.868070361143945,0.0014462744813653757,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,38,33008,37360,146356,50960,1.5438681531749878,9.535751121665015e-05,0.00037717498076739187,3.060661039323007e-05,True,1.0,0.03323895142125422,14.78352685223249,2.868070361143945,0.0013335463271043509,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,39,33856,38208,147204,50960,1.5051984877126654,8.416563317730353e-05,0.0003249770267320651,2.708491741872375e-05,True,1.0,0.0332389655430819,14.783525007098913,2.868070361143945,0.0011719966029173623,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,40,34704,39056,148052,50960,1.4684186260949745,7.706841975557981e-05,0.0003194581738561464,2.218370223472929e-05,True,1.0,0.03323896354562678,14.783525268082895,2.868070361143945,0.00113507866617454,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,41,35552,39904,148900,50960,1.4333933393339333,6.939493788774748e-05,0.0003180726782678889,1.9579206640302173e-05,True,1.0,0.0332389660130736,14.783524945690623,2.868070361143945,0.001118038671972686,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,42,36400,40752,149748,50960,1.4,6.142614311577989e-05,0.0002920113916228262,1.4570814880032754e-05,True,1.0,0.03323897192327221,14.78352417347454,2.868070361143945,0.001059409010589445,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,43,37248,41600,150596,50960,1.368127147766323,5.401958851129915e-05,0.00017480579503326155,1.1203012346971894e-05,True,1.0,0.033238966902580644,14.783524829469199,2.868070361143945,0.0009706042492287059,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,44,38096,42448,151444,50960,1.3376732465350694,4.7598750442536204e-05,0.00016841829358482663,8.874356427396305e-06,True,1.0,0.033238967816413174,14.783524710069454,2.868070361143945,0.0008775155328588412,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,45,38944,43296,152292,50960,1.308545603944125,4.323686920161626e-05,0.0001072269901761791,6.6592296209089206e-06,True,1.0,0.0332389547344436,14.783526419336825,2.868070361143945,0.0008450865172739397,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,46,39792,44144,153140,50960,1.280659429030961,3.9594285924043476e-05,9.079561620706222e-05,5.856359518680012e-06,True,1.0,0.03323895472348812,14.783526420768249,2.868070361143945,0.0008155330407402412,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,47,40640,44992,153988,50960,1.2539370078740157,3.5585052827724954e-05,8.98780163937074e-05,4.665004707504743e-06,True,1.0,0.03323895650386619,14.783526188147109,2.868070361143945,0.0007782882973910512,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,48,41488,45840,154836,50960,1.2283069803316622,3.3204910684943433e-05,7.716129541812666e-05,4.057954747183067e-06,True,1.0,0.03323895436956999,14.783526467010585,2.868070361143945,0.0007616358976593367,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,49,42336,46688,155684,50960,1.2037037037037037,3.032844564692497e-05,5.876378546920691e-05,3.3049430733289586e-06,True,1.0,0.033238950474956105,14.78352697587419,2.868070361143945,0.0007447590786077285,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,50,43184,47536,156532,50960,1.1800666913671731,2.755180716226945e-05,4.851116938620059e-05,2.742157047030954e-06,True,1.0,0.03323895471041018,14.783526422476989,2.868070361143945,0.0007125512273441404,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,51,44032,48384,157380,50960,1.1573401162790697,2.5444444975934692e-05,4.621761292633586e-05,2.4386596674585955e-06,True,1.0,0.03323895745360067,14.78352606405644,2.868070361143945,0.0007042237444647363,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,52,44880,49232,158228,50960,1.1354723707664884,2.3677998960065127e-05,4.4531616592236034e-05,2.096030775217137e-06,True,1.0,0.03323895637066929,14.783526205550388,2.868070361143945,0.0006878309225153641,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,53,45728,50080,159076,50960,1.1144156752974108,2.144819715095228e-05,4.302074546713719e-05,1.7511597394104233e-06,True,1.0,0.03323895580832507,14.783526279025317,2.868070361143945,0.000678225227805534,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,54,46576,50928,159924,50960,1.0941257299896943,1.935817562971284e-05,3.3270264307661e-05,1.4868531523826162e-06,True,1.0,0.03323895235121903,14.783526730724873,2.868070361143945,0.0006656118365313119,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,55,47424,51776,160772,50960,1.0745614035087718,1.7960342685260096e-05,2.8104122204331006e-05,1.111621169014309e-06,True,1.0,0.03323895424237798,14.783526483629274,2.868070361143945,0.0006623002202123912,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,56,48272,52624,161620,50960,1.0556844547563806,1.679115721295203e-05,2.6034119811613188e-05,9.545683128886479e-07,True,1.0,0.033238955437240855,14.783526327510542,2.868070361143945,0.0006547179882142496,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,57,49120,53472,162468,50960,1.0374592833876222,1.5460050627026373e-05,2.5878862998873764e-05,8.408696345718604e-07,True,1.0,0.03323895351024457,14.783526579288573,2.868070361143945,0.0006320095932126682,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,58,49968,54320,163316,50960,1.0198527057316682,1.4425716439084274e-05,1.6594263577474067e-05,7.047857519704157e-07,True,1.0,0.033238950812910624,14.783526931717628,2.868070361143945,0.0006217494439058541,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,59,50816,55168,164164,50960,1.0028337531486147,1.1866602921278536e-05,1.647271400495587e-05,4.4988023919501067e-07,True,1.0,0.03323894909614945,14.78352715602673,2.868070361143945,0.0006151592179949219,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,60,50960,55312,164308,50960,1.0,1.0194429953957156e-05,1.0000254041298007e-05,3.0940472399709657e-07,True,1.0,0.033238949060038145,14.783527160744974,2.868070361143945,0.0006025648992752751,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,61,50960,55312,164308,50960,1.0,9.04765156751684e-06,8.784036617970337e-06,2.5090548256279075e-07,True,1.0,0.03323894837773778,14.783527249893185,2.868070361143945,0.0005725452654315022,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,62,50960,55312,164308,50960,1.0,7.4277709192864914e-06,5.5341307798606465e-06,1.8728191614192363e-07,True,1.0,0.033238946204754864,14.78352753381147,2.868070361143945,0.0005657721205554364,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,63,50960,55312,164308,50960,1.0,5.259885035481865e-06,3.3823117739917308e-06,8.714786662866735e-08,True,1.0,0.03323894683003863,14.783527452112944,2.868070361143945,0.0005575306055624877,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
value,64,50960,55312,164308,50960,1.0,4.591362706774316e-14,2.9233815368456817e-10,1.1979018332830542e-10,True,1.0,0.0332389454706048,14.783527629734284,2.868070361143945,0.0,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,1,1632,5984,114980,50960,31.225490196078432,0.1808339596802389,1.0,1.0,False,0.5843333333333334,0.06861406922278064,11.635868236615751,2.868070361143945,8.265851565686397,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,2,2480,6832,115828,50960,20.548387096774192,0.1333476281586205,0.9996359445104284,0.9046966859846792,False,0.651,0.05307271036781139,12.75128732839291,2.868070361143945,6.5088904764156394,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,3,3328,7680,116676,50960,15.3125,0.11198447526409673,0.9316686446594455,0.7590168561566688,False,0.7088333333333333,0.0475678336313433,13.226866270828793,2.868070361143945,5.5626781808472385,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,4,4176,8528,117524,50960,12.203065134099617,0.09421956290803724,0.747008304292316,0.4989783260156253,False,0.7893333333333333,0.043671595351790535,13.598009427289004,2.868070361143945,5.337297400088359,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,5,5024,9376,118372,50960,10.143312101910828,0.07862119784149114,0.6533439827567753,0.4205708952420884,False,0.8301666666666667,0.04041214626834818,13.934880837877937,2.868070361143945,4.594145480807936,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,6,5872,10224,119220,50960,8.678474114441418,0.06678303117441702,0.5932739253227977,0.34423669857974204,False,0.8791666666666667,0.038523943575172324,14.142692619090596,2.868070361143945,4.072200099452227,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,7,6720,11072,120068,50960,7.583333333333333,0.05840626474532235,0.36982350584260504,0.1980155385131433,False,0.9386666666666666,0.03717584203222733,14.297391859315375,2.868070361143945,2.910745704229965,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,8,7568,11920,120916,50960,6.733615221987315,0.05148350643278431,0.36137022322577317,0.15889854956178973,False,0.9543333333333334,0.036128653453299894,14.421482246677737,2.868070361143945,2.83893696809309,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,9,8416,12768,121764,50960,6.055133079847908,0.04671375706560271,0.18214416699922187,0.054412458471109676,False,0.99,0.035553460176000695,14.491181259548718,2.868070361143945,1.8105258562693325,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,10,9264,13616,122612,50960,5.500863557858376,0.031074721225295376,0.11067819491085007,0.03771399693346961,False,0.9955,0.03436382370996298,14.638985176072572,2.868070361143945,1.409182141163117,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,11,10112,14464,123460,50960,5.0395569620253164,0.011325140081636037,0.07654474618009843,0.027942627184862,False,0.9976666666666667,0.03345306480904302,14.755640880999746,2.868070361143945,0.9384992291178214,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,12,10960,15312,124308,50960,4.649635036496351,0.0065674504142383995,0.07490111967725988,0.01538800591654593,False,0.999,0.03331390867722485,14.773744091172087,2.868070361143945,0.6307974020013232,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,13,11808,16160,125156,50960,4.315718157181572,0.005328037516922597,0.03358805061468417,0.010985082982284605,True,1.0,0.03329262057916641,14.77652018652941,2.868070361143945,0.49804453019650874,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,14,12656,17008,126004,50960,4.0265486725663715,0.004632928503486602,0.03331896807214685,0.008804004743385583,True,1.0,0.033282789824777566,14.777802774917268,2.868070361143945,0.4932184692405486,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,15,13504,17856,126852,50960,3.773696682464455,0.0037353444206600327,0.018497414116951494,0.0058247555601213296,True,1.0,0.033267264458141245,14.779829093679783,2.868070361143945,0.3521043281570181,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,16,14352,18704,127700,50960,3.550724637681159,0.0031773369133870303,0.014773003894196335,0.004838976316630463,True,1.0,0.03326049210860671,14.780713294258403,2.868070361143945,0.3066841495591029,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,17,15200,19552,128548,50960,3.3526315789473684,0.0026949302705320363,0.014491224464719288,0.004078676579685229,True,1.0,0.033252431885045536,14.7817658748465,2.868070361143945,0.27888957223160277,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,18,16048,20400,129396,50960,3.1754735792622135,0.0020783475932523053,0.014416334549182452,0.00327655736383071,True,1.0,0.03324933174714477,14.782170788253566,2.868070361143945,0.22621188459118804,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,19,16896,21248,130244,50960,3.016098484848485,0.0017817242055581841,0.009785724309867794,0.002313520486764379,True,1.0,0.03324640462016201,14.782553139112949,2.868070361143945,0.17966300384313474,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,20,17744,22096,131092,50960,2.871956717763751,0.0015432642965338454,0.008483732648063125,0.0017471965025170064,True,1.0,0.033245242048207314,14.782705007388167,2.868070361143945,0.17438841748541933,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,21,18592,22944,131940,50960,2.7409638554216866,0.0012540986089994712,0.007123512530586407,0.0012145162544473342,True,1.0,0.03324211409795831,14.78311364193541,2.868070361143945,0.14670527249670295,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,22,19440,23792,132788,50960,2.6213991769547325,0.0010408607162056846,0.006995237468979898,0.0009711285608152261,True,1.0,0.03324079962654348,14.783285375588516,2.868070361143945,0.11992810757410301,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,23,20288,24640,133636,50960,2.5118296529968456,0.0009164790775493345,0.004250028953446727,0.0008022815489335142,True,1.0,0.03324063733387048,14.783306579345703,2.868070361143945,0.11475051283009353,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,24,21136,25488,134484,50960,2.4110522331566995,0.0008093322306793053,0.004144188244557423,0.0005933271258184986,True,1.0,0.0332404463703063,14.783331529126167,2.868070361143945,0.0982721187641576,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,25,21984,26336,135332,50960,2.3180494905385736,0.0007099841567873432,0.004143516751695997,0.00044287669316648784,True,1.0,0.033240217386674646,14.783361446495233,2.868070361143945,0.0918578143643073,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,26,22832,27184,136180,50960,2.2319551506657325,0.0006004531053404942,0.0021553599799840617,0.00031149272765338955,True,1.0,0.03323955359602584,14.783448173814435,2.868070361143945,0.07932117720544948,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,27,23680,28032,137028,50960,2.152027027027027,0.0005051603978236855,0.0019300779236105514,0.0002042399305131114,True,1.0,0.03323923413968257,14.783489912880931,2.868070361143945,0.06537620388644302,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,28,24528,28880,137876,50960,2.077625570776256,0.0004335863120836838,0.0018922675248838061,0.00017049813200073442,True,1.0,0.033239177539082246,14.78349730816243,2.868070361143945,0.05113091340689975,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,29,25376,29728,138724,50960,2.0081967213114753,0.0003920858639684427,0.001803875815349798,0.0001406971029982606,True,1.0,0.03323922891384746,14.783490595673898,2.868070361143945,0.04847757088732901,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,30,26224,30576,139572,50960,1.9432580841976814,0.00032465838113500324,0.001270022486352329,0.000107528875700985,True,1.0,0.033239198316792035,14.78349459340155,2.868070361143945,0.042330994806946444,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,31,27072,31424,140420,50960,1.882387706855792,0.00028933846107060036,0.0010879016494035332,9.083203930679293e-05,True,1.0,0.03323926782915845,14.783485511111023,2.868070361143945,0.03456751664768832,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,32,27920,32272,141268,50960,1.825214899713467,0.000259017615649882,0.0010268070073984337,7.46017047974778e-05,True,1.0,0.033239206621811214,14.783493508290073,2.868070361143945,0.03213035723011519,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,33,28768,33120,142116,50960,1.771412680756396,0.00023779227312782427,0.0009210061775978273,5.969222570216801e-05,True,1.0,0.033239180675549644,14.783496898359745,2.868070361143945,0.030766268478519793,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,34,29616,33968,142964,50960,1.7206915180983253,0.00020577510508501987,0.0007608366171631964,4.3543063228923446e-05,True,1.0,0.03323919438775116,14.78349510675956,2.868070361143945,0.026389313699439282,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,35,30464,34816,143812,50960,1.6727941176470589,0.0001885644953961732,0.0005459921112880295,3.477924284350785e-05,True,1.0,0.03323912717530921,14.783503888567513,2.868070361143945,0.024814817231235627,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,36,31312,35664,144660,50960,1.627491057741441,0.00016110168522069743,0.0003569659626921906,2.6379585600527772e-05,True,1.0,0.03323916640716823,14.783498762629716,2.868070361143945,0.022147073756683962,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,37,32160,36512,145508,50960,1.5845771144278606,0.00013816645441202876,0.00032328224697553143,2.063884286648831e-05,True,1.0,0.0332391412750457,14.783502046330073,2.868070361143945,0.017564121290261227,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,38,33008,37360,146356,50960,1.5438681531749878,0.00012344955832540458,0.00024777910276763127,1.7883766683840493e-05,True,1.0,0.03323910001351435,14.783507437464085,2.868070361143945,0.015978164486900086,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,39,33856,38208,147204,50960,1.5051984877126654,0.00010997210117774092,0.00024538832310450065,1.5878150423254134e-05,True,1.0,0.033239102135210204,14.783507160248163,2.868070361143945,0.01492159301618961,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,40,34704,39056,148052,50960,1.4684186260949745,9.828521143300539e-05,0.0002070561242388802,1.1593806361864798e-05,True,1.0,0.03323906765640627,14.783511665171911,2.868070361143945,0.014492816999532651,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,41,35552,39904,148900,50960,1.4333933393339333,8.851147450787335e-05,0.00020366284721429206,8.262504667394532e-06,True,1.0,0.03323902435675656,14.783517322614346,2.868070361143945,0.012586272683237747,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,42,36400,40752,149748,50960,1.4,8.04733415812806e-05,0.00013972031129361184,7.037087906852595e-06,True,1.0,0.033239009802765986,14.783519224210227,2.868070361143945,0.012064667457972958,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,43,37248,41600,150596,50960,1.368127147766323,7.266885360076986e-05,0.0001394986817780941,5.54040594356042e-06,True,1.0,0.03323900532133247,14.783519809745712,2.868070361143945,0.011204522793094163,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,44,38096,42448,151444,50960,1.3376732465350694,6.418407560718517e-05,0.00011910669735892832,4.339759488214411e-06,True,1.0,0.03323900253168055,14.783520174236312,2.868070361143945,0.008781833719877874,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,45,38944,43296,152292,50960,1.308545603944125,5.501829256546307e-05,8.580531758872745e-05,3.4104075194274436e-06,True,1.0,0.033238977648051136,14.783523425485194,2.868070361143945,0.007834176712215438,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,46,39792,44144,153140,50960,1.280659429030961,5.015345352162849e-05,8.307723374278986e-05,2.9865064846756823e-06,True,1.0,0.03323897414625921,14.783523883023031,2.868070361143945,0.007307532424411776,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,47,40640,44992,153988,50960,1.2539370078740157,4.576591324481078e-05,7.790545673325155e-05,2.337840925592521e-06,True,1.0,0.033238973379063286,14.783523983263475,2.868070361143945,0.006390673841468615,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,48,41488,45840,154836,50960,1.2283069803316622,4.0953235155877415e-05,4.129605731306718e-05,1.8978183083440095e-06,True,1.0,0.033238964403631645,14.783525155977483,2.868070361143945,0.006102529909218003,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,49,42336,46688,155684,50960,1.2037037037037037,3.596286625207598e-05,3.402732698543076e-05,1.4822978780359977e-06,True,1.0,0.033238961963322176,14.783525474824051,2.868070361143945,0.00582890688927667,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,50,43184,47536,156532,50960,1.1800666913671731,3.021361293153378e-05,2.921367038788425e-05,1.2795710048141266e-06,True,1.0,0.033238969014948654,14.783524553470928,2.868070361143945,0.005107928768309711,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,51,44032,48384,157380,50960,1.1573401162790697,2.672837849657948e-05,2.572366723319064e-05,9.284887553473448e-07,True,1.0,0.0332389664384424,14.783524890112684,2.868070361143945,0.004577802075498382,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,52,44880,49232,158228,50960,1.1354723707664884,2.2491002970342168e-05,2.517551404379592e-05,6.334134690033632e-07,True,1.0,0.03323896527393571,14.78352504226508,2.868070361143945,0.003941680462392595,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,53,45728,50080,159076,50960,1.1144156752974108,2.0124258268192896e-05,1.756945021003098e-05,5.298038726619933e-07,True,1.0,0.03323896439563918,14.783525157021764,2.868070361143945,0.003805061928206383,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,54,46576,50928,159924,50960,1.0941257299896943,1.7511946377368994e-05,1.5279767094700247e-05,3.9039278639796386e-07,True,1.0,0.033238962159108675,14.78352544924293,2.868070361143945,0.0030536009589076183,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,55,47424,51776,160772,50960,1.0745614035087718,1.5097302889587182e-05,1.5127927008529163e-05,3.2728901080414256e-07,True,1.0,0.03323895243780388,14.783526719411844,2.868070361143945,0.002839493496770382,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,56,48272,52624,161620,50960,1.0556844547563806,1.3381457161666441e-05,1.0249597147793388e-05,2.361457934751953e-07,True,1.0,0.03323894775883389,14.783527330758123,2.868070361143945,0.0025625907046785165,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,57,49120,53472,162468,50960,1.0374592833876222,1.0647946724246491e-05,9.734845318409846e-06,1.9164487918277285e-07,True,1.0,0.03323894605095617,14.783527553906548,2.868070361143945,0.002343990469599163,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,58,49968,54320,163316,50960,1.0198527057316682,9.270041822562162e-06,6.355676040459279e-06,1.532861781561312e-07,True,1.0,0.03323894441279255,14.783527767946259,2.868070361143945,0.0021410989744153923,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,59,50816,55168,164164,50960,1.0028337531486147,7.633574864370714e-06,5.4231510472346756e-06,9.410931375297676e-08,True,1.0,0.03323894425421139,14.783527788666206,2.868070361143945,0.0020093128455046546,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,60,50960,55312,164308,50960,1.0,5.810405226667013e-06,1.0529270323411666e-06,5.223090086547973e-08,True,1.0,0.03323894474134334,14.783527725018361,2.868070361143945,0.001673887875535891,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,61,50960,55312,164308,50960,1.0,4.252571168739996e-06,9.760689353432994e-07,2.6304128936116533e-08,True,1.0,0.033238946057421594,14.783527553061786,2.868070361143945,0.0012082240071347222,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,62,50960,55312,164308,50960,1.0,2.895508740350064e-06,9.299226705339336e-07,1.5073764308981526e-08,True,1.0,0.03323894680466758,14.783527455427883,2.868070361143945,0.001102255319366247,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,63,50960,55312,164308,50960,1.0,2.019794267531875e-06,7.904819644410921e-07,7.17205912992291e-09,True,1.0,0.033238946195603074,14.783527535007225,2.868070361143945,0.000988711791956804,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
geometry,64,50960,55312,164308,50960,1.0,2.2249386710223732e-14,2.92389001899096e-10,1.1973417257671308e-10,True,1.0,0.03323894547060476,14.783527629734287,2.868070361143945,0.0,5.827778402939916,4.0,20260730,12,30000,4096,1536,4000
